,num_points,max_iterations,application,num_threads,chunk_size,repeat,runtime,comptime,work
794,2000,1000,withomp,7,default,5,1.1069246249999196,0.0016791250000096625,[  1230344  17509291 177616284 299014391 176076079  17162368   1224324]
795,2000,1000,withomp,8,default,1,0.8624809170000844,-0.0006794169999011501,"[  1022573   9086427 103094948 231712517 231712517 103094980   9086546
   1022573]"
796,2000,1000,withomp,8,default,2,0.8597124170000825,0.0020890830001008,"[  1022573   9086427 103094948 231712517 231712517 103094980   9086546
   1022573]"
797,2000,1000,withomp,8,default,3,0.858700792000036,0.0031007080001472787,"[  1022573   9086427 103094948 231712517 231712517 103094980   9086546
   1022573]"
798,2000,1000,withomp,8,default,4,0.8803377919998638,-0.018536291999680543,"[  1022573   9086427 103094948 231712517 231712517 103094980   9086546
   1022573]"
799,2000,1000,withomp,8,default,5,0.8597609170001306,0.0020405830000527203,"[  1022573   9086427 103094948 231712517 231712517 103094980   9086546
   1022573]"
800,2000,1000,withomp,1,1,1,2.467959250000149,0.03890999999975975,[689833081]
801,2000,1000,withomp,1,1,2,2.447712459000286,0.0591567909996229,[689833081]
802,2000,1000,withomp,1,1,3,2.48977133399967,0.01709791600023891,[689833081]
803,2000,1000,withomp,1,1,4,2.4693084169998656,0.0375608330000432,[689833081]
804,2000,1000,withomp,1,1,5,2.490535500000078,0.016333749999830616,[689833081]
805,2000,1000,withomp,2,1,1,1.2625687909999215,0.022475000999747863,[344917424 344915657]
806,2000,1000,withomp,2,1,2,1.2611588340000708,0.023884957999598555,[344917424 344915657]
807,2000,1000,withomp,2,1,3,1.2651774169999044,0.019866374999764957,[344917424 344915657]
808,2000,1000,withomp,2,1,4,1.2683984999998756,0.0166452919997937,[344917424 344915657]
809,2000,1000,withomp,2,1,5,1.283103083000242,0.001940708999427443,[344917424 344915657]
810,2000,1000,withomp,3,1,1,0.8624349159999838,-0.0007985830002326111,[229923632 229923482 229985967]
811,2000,1000,withomp,3,1,2,0.8541833330000372,0.0074529999997139385,[229923632 229923482 229985967]
812,2000,1000,withomp,3,1,3,0.8564128339999115,0.005223498999839649,[229923632 229923482 229985967]
813,2000,1000,withomp,3,1,4,0.8591257910002241,0.0025105419995270495,[229923632 229923482 229985967]
814,2000,1000,withomp,3,1,5,0.86041270800024,0.0012236249995112303,[229923632 229923482 229985967]
815,2000,1000,withomp,4,1,1,0.6703181660000155,-0.021374416000071506,[172475871 172441426 172441553 172474231]
816,2000,1000,withomp,4,1,2,0.6496034159999908,-0.0006596660000468546,[172475871 172441426 172441553 172474231]
817,2000,1000,withomp,4,1,3,0.6494844590001776,-0.000540709000233619,[172475871 172441426 172441553 172474231]
818,2000,1000,withomp,4,1,4,0.6468093749999753,0.0021343749999687134,[172475871 172441426 172441553 172474231]
819,2000,1000,withomp,4,1,5,0.6496809170002962,-0.0007371670003522013,[172475871 172441426 172441553 172474231]
820,2000,1000,withomp,5,1,1,0.5203774579999845,0.0005402080000749265,[137983320 137952133 137960984 137952451 137984193]
821,2000,1000,withomp,5,1,2,0.5220762919998378,-0.001158625999778451,[137983320 137952133 137960984 137952451 137984193]
822,2000,1000,withomp,5,1,3,0.5232929170001626,-0.0023752510001031624,[137983320 137952133 137960984 137952451 137984193]
823,2000,1000,withomp,5,1,4,0.5214694579999559,-0.0005517919998965226,[137983320 137952133 137960984 137952451 137984193]
824,2000,1000,withomp,5,1,5,0.5362032090001776,-0.015285543000118196,[137983320 137952133 137960984 137952451 137984193]
825,2000,1000,withomp,6,1,1,0.43923479200020665,-0.001637332999962382,[114977179 114976709 114993472 114946453 114946773 114992495]
826,2000,1000,withomp,6,1,2,0.4408440840002186,-0.0032466249999743013,[114977179 114976709 114993472 114946453 114946773 114992495]
827,2000,1000,withomp,6,1,3,0.44001258299977053,-0.0024151239995262586,[114977179 114976709 114993472 114946453 114946773 114992495]
828,2000,1000,withomp,6,1,4,0.43314508399998886,0.004452375000255415,[114977179 114976709 114993472 114946453 114946773 114992495]
829,2000,1000,withomp,6,1,5,0.43846450000000914,-0.0008670409997648676,[114977179 114976709 114993472 114946453 114946773 114992495]
830,2000,1000,withomp,7,1,1,0.3765864580000198,0.0034649170002012397,[98538713 98539803 98528543 98540933 98538860 98573295 98572934]
831,2000,1000,withomp,7,1,2,0.38323545799994463,-0.003184082999723614,[98538713 98539803 98528543 98540933 98538860 98573295 98572934]
832,2000,1000,withomp,7,1,3,0.3757042080001156,0.004347167000105401,[98538713 98539803 98528543 98540933 98538860 98573295 98572934]
833,2000,1000,withomp,7,1,4,0.38182687500011525,-0.0017754999998942367,[98538713 98539803 98528543 98540933 98538860 98573295 98572934]
834,2000,1000,withomp,7,1,5,0.378979750000326,0.0010716249998949934,[98538713 98539803 98528543 98540933 98538860 98573295 98572934]
835,2000,1000,withomp,8,1,1,0.33721662500011007,-0.00079962500012698,[86219578 86227428 86214162 86255119 86256293 86213998 86227391 86219112]
836,2000,1000,withomp,8,1,2,0.3375742920002267,-0.001157292000243615,[86219578 86227428 86214162 86255119 86256293 86213998 86227391 86219112]
837,2000,1000,withomp,8,1,3,0.3308406659998582,0.005576334000124916,[86219578 86227428 86214162 86255119 86256293 86213998 86227391 86219112]
838,2000,1000,withomp,8,1,4,0.34012045899999066,-0.0037034590000075696,[86219578 86227428 86214162 86255119 86256293 86213998 86227391 86219112]
839,2000,1000,withomp,8,1,5,0.3337443750001512,0.0026726249998318963,[86219578 86227428 86214162 86255119 86256293 86213998 86227391 86219112]
840,5000,100,withomp,1,default,1,1.8934682500002964,0.009396499999638763,[524452924]
841,5000,100,withomp,1,default,2,1.9128826659998595,-0.010017915999924298,[524452924]
842,5000,100,withomp,1,default,3,1.8964367499997934,0.006428000000141765,[524452924]
843,5000,100,withomp,1,default,4,1.8894787499998529,0.013386000000082277,[524452924]
844,5000,100,withomp,1,default,5,1.8987237090000235,0.004141040999911638,[524452924]
845,5000,100,withomp,2,default,1,0.9592122079998262,0.02657300100008797,[262226462 262226462]
846,5000,100,withomp,2,default,2,0.9630827910000335,0.02270241799988071,[262226462 262226462]
847,5000,100,withomp,2,default,3,0.961406917000204,0.0243782919997102,[262226462 262226462]
848,5000,100,withomp,2,default,4,0.952730750000228,0.033054458999686176,[262226462 262226462]
849,5000,100,withomp,2,default,5,0.9547929999998814,0.030992209000032744,[262226462 262226462]
850,5000,100,withomp,3,default,1,1.3984492919998956,0.007253792000028625,[ 67077244 390459995  66915685]
851,5000,100,withomp,3,default,2,1.4124904999998762,-0.006787415999951918,[ 67077244 390459995  66915685]
852,5000,100,withomp,3,default,3,1.4176656250001543,-0.011962541000229976,[ 67077244 390459995  66915685]
853,5000,100,withomp,3,default,4,1.4512589169999046,-0.04555583299998034,[ 67077244 390459995  66915685]
854,5000,100,withomp,3,default,5,1.4151506670000344,-0.009447583000110171,[ 67077244 390459995  66915685]
855,5000,100,withomp,4,default,1,0.9208115000001271,-0.0009555840001667093,[ 23166196 239060266 239060266  23166196]
856,5000,100,withomp,4,default,2,0.916324750000058,0.0035311659999024414,[ 23166196 239060266 239060266  23166196]
857,5000,100,withomp,4,default,3,0.8955296660001295,0.024326249999830907,[ 23166196 239060266 239060266  23166196]
858,5000,100,withomp,4,default,4,0.8917970420002348,0.02805887399972562,[ 23166196 239060266 239060266  23166196]
859,5000,100,withomp,4,default,5,0.8884817089997341,0.031374207000226306,[ 23166196 239060266 239060266  23166196]
860,5000,100,withomp,5,default,1,1.0236967920000097,-0.009610500000235334,[ 12788937 116089381 266696288 116089381  12788937]
861,5000,100,withomp,5,default,2,1.014915457999905,-0.000829166000130499,[ 12788937 116089381 266696288 116089381  12788937]
862,5000,100,withomp,5,default,3,1.0251414159997694,-0.011055123999994976,[ 12788937 116089381 266696288 116089381  12788937]
863,5000,100,withomp,5,default,4,1.0109499999998661,0.0031362919999082806,[ 12788937 116089381 266696288 116089381  12788937]
864,5000,100,withomp,5,default,5,1.0453542499999458,-0.03126795800017135,[ 12788937 116089381 266696288 116089381  12788937]
865,5000,100,withomp,6,default,1,0.7481367919999684,0.0320387080000728,[  9667344  57571951 195299088 194998856  57265879   9649806]
866,5000,100,withomp,6,default,2,0.7738727500000095,0.006302750000031665,[  9667344  57571951 195299088 194998856  57265879   9649806]
867,5000,100,withomp,6,default,3,0.7395592919997398,0.04061620800030141,[  9667344  57571951 195299088 194998856  57265879   9649806]
868,5000,100,withomp,6,default,4,0.7895460419999836,-0.009370541999942361,[  9667344  57571951 195299088 194998856  57265879   9649806]
869,5000,100,withomp,6,default,5,0.7767882919997646,0.003387208000276587,[  9667344  57571951 195299088 194998856  57265879   9649806]
870,5000,100,withomp,7,default,1,0.7933203749998938,-0.02813212499995643,[  7694567  25997187 128720532 200144420 128384018  25832792   7679408]
871,5000,100,withomp,7,default,2,0.7757217920002404,-0.010533542000302987,[  7694567  25997187 128720532 200144420 128384018  25832792   7679408]
872,5000,100,withomp,7,default,3,0.8045826249999664,-0.03939437500002896,[  7694567  25997187 128720532 200144420 128384018  25832792   7679408]
873,5000,100,withomp,7,default,4,0.7949465839997174,-0.029758333999780007,[  7694567  25997187 128720532 200144420 128384018  25832792   7679408]
874,5000,100,withomp,7,default,5,0.7910707500000171,-0.025882500000079744,[  7694567  25997187 128720532 200144420 128384018  25832792   7679408]
875,5000,100,withomp,8,default,1,0.6465390410003238,-0.008467166000173165,"[  6394451  16771745  80425548 158634718 158634718  80425548  16771745
   6394451]"
876,5000,100,withomp,8,default,2,0.6196032079997167,0.018468667000433925,"[  6394451  16771745  80425548 158634718 158634718  80425548  16771745
   6394451]"
877,5000,100,withomp,8,default,3,0.6691389169996,-0.03106704199944943,"[  6394451  16771745  80425548 158634718 158634718  80425548  16771745
   6394451]"
878,5000,100,withomp,8,default,4,0.6263532499997382,0.01171862500041243,"[  6394451  16771745  80425548 158634718 158634718  80425548  16771745
   6394451]"
879,5000,100,withomp,8,default,5,0.6543648750002831,-0.01629300000013245,"[  6394451  16771745  80425548 158634718 158634718  80425548  16771745
   6394451]"
880,5000,100,withomp,1,1,1,1.8969404589997794,-0.0042048759996760054,[524452924]
881,5000,100,withomp,1,1,2,1.9009924169999977,-0.008256833999894297,[524452924]
882,5000,100,withomp,1,1,3,1.890736792000098,0.00199879100000544,[524452924]
883,5000,100,withomp,1,1,4,1.8967548329997044,-0.004019249999601016,[524452924]
884,5000,100,withomp,1,1,5,1.9256876670001475,-0.032952084000044124,[524452924]
885,5000,100,withomp,2,1,1,0.9566896659998747,0.03903762500021912,[262226462 262226462]
886,5000,100,withomp,2,1,2,0.9558670409996921,0.03986025000040172,[262226462 262226462]
887,5000,100,withomp,2,1,3,0.991166708000037,0.004560583000056795,[262226462 262226462]
888,5000,100,withomp,2,1,4,1.0096261670000786,-0.013898875999984739,[262226462 262226462]
889,5000,100,withomp,2,1,5,0.9856756250001126,0.010051665999981196,[262226462 262226462]
890,5000,100,withomp,3,1,1,0.6787009579998085,0.024497876000168617,[174817615 174817615 174817694]
891,5000,100,withomp,3,1,2,0.6971583750000718,0.0060404589999052405,[174817615 174817615 174817694]
892,5000,100,withomp,3,1,3,0.6897608330000367,0.013438000999940414,[174817615 174817615 174817694]
893,5000,100,withomp,3,1,4,0.6979285830002482,0.005270250999728887,[174817615 174817615 174817694]
894,5000,100,withomp,3,1,5,0.697677707999901,0.005521126000076038,[174817615 174817615 174817694]
895,5000,100,withomp,4,1,1,0.5112612910002099,0.04971599999953469,[131124838 131101624 131101624 131124838]
896,5000,100,withomp,4,1,2,0.5341022910001811,0.026874999999563443,[131124838 131101624 131101624 131124838]
897,5000,100,withomp,4,1,3,0.5042444579999028,0.056732832999841776,[131124838 131101624 131101624 131124838]
898,5000,100,withomp,4,1,4,0.5456388329998845,0.015338457999860111,[131124838 131101624 131101624 131124838]
899,5000,100,withomp,4,1,5,0.5131941250001546,0.04778316599958998,[131124838 131101624 131101624 131124838]
900,5000,100,withomp,5,1,1,0.446122292000382,0.04926304099990375,[104887507 104889988 104897934 104889988 104887507]
901,5000,100,withomp,5,1,2,0.4768214169998828,0.01856391600040297,[104887507 104889988 104897934 104889988 104887507]
902,5000,100,withomp,5,1,3,0.449341000000004,0.04604433300028177,[104887507 104889988 104897934 104889988 104887507]
903,5000,100,withomp,5,1,4,0.4891237080000792,0.00626162500020655,[104887507 104889988 104897934 104889988 104887507]
904,5000,100,withomp,5,1,5,0.44399062499996944,0.051394708000316314,[104887507 104889988 104897934 104889988 104887507]
905,5000,100,withomp,6,1,1,0.3984385829999155,0.02338420900014171,[87417407 87417407 87408847 87400208 87400208 87408847]
906,5000,100,withomp,6,1,2,0.3996857919996728,0.022137000000384432,[87417407 87417407 87408847 87400208 87400208 87408847]
907,5000,100,withomp,6,1,3,0.41347337499973946,0.008349417000317771,[87417407 87417407 87408847 87400208 87400208 87408847]
908,5000,100,withomp,6,1,4,0.3987542499999108,0.023068542000146408,[87417407 87417407 87408847 87400208 87400208 87408847]
909,5000,100,withomp,6,1,5,0.4208803340002305,0.0009424579998267291,[87417407 87417407 87408847 87400208 87400208 87408847]
910,5000,100,withomp,7,1,1,0.33431875000042055,0.038803874999302934,[74927456 74927456 74917414 74922661 74917862 74922661 74917414]
911,5000,100,withomp,7,1,2,0.3576284589998977,0.015494165999825782,[74927456 74927456 74917414 74922661 74917862 74922661 74917414]
912,5000,100,withomp,7,1,3,0.3398640840000553,0.033258540999668185,[74927456 74927456 74917414 74922661 74917862 74922661 74917414]
913,5000,100,withomp,7,1,4,0.3402147500000865,0.03290787499963699,[74927456 74927456 74917414 74922661 74917862 74922661 74917414]
914,5000,100,withomp,7,1,5,0.34149475000003804,0.031627874999685446,[74927456 74927456 74917414 74922661 74917862 74922661 74917414]
915,5000,100,withomp,8,1,1,0.32111091700016914,0.005643665999741643,[65566171 65548753 65552871 65558667 65558667 65552871 65548753 65566171]
916,5000,100,withomp,8,1,2,0.3253234170001633,0.0014311659997474635,[65566171 65548753 65552871 65558667 65558667 65552871 65548753 65566171]
917,5000,100,withomp,8,1,3,0.31209595900008935,0.01465862399982143,[65566171 65548753 65552871 65558667 65558667 65552871 65548753 65566171]
918,5000,100,withomp,8,1,4,0.307019500000024,0.0197350829998868,[65566171 65548753 65552871 65558667 65558667 65552871 65548753 65566171]
919,5000,100,withomp,8,1,5,0.3098393339996619,0.016915249000248878,[65566171 65548753 65552871 65558667 65558667 65552871 65548753 65566171]
920,5000,500,withomp,1,default,1,7.998824875000082,0.06665670799975487,[2215375027]
921,5000,500,withomp,1,default,2,8.083529792000263,-0.01804820900042614,[2215375027]
922,5000,500,withomp,1,default,3,8.012642292000237,0.05283929099960005,[2215375027]
923,5000,500,withomp,1,default,4,8.059734165999998,0.005747416999838606,[2215375027]
924,5000,500,withomp,1,default,5,8.055959040999824,0.009522542000013345,[2215375027]
925,5000,500,withomp,2,default,1,4.062103125000249,0.013020624999626307,[1107687780 1107687247]
926,5000,500,withomp,2,default,2,4.060731333000149,0.014392416999726265,[1107687780 1107687247]
927,5000,500,withomp,2,default,3,4.078068499999972,-0.002944750000096974,[1107687780 1107687247]
928,5000,500,withomp,2,default,4,4.089761042000191,-0.014637292000315938,[1107687780 1107687247]
929,5000,500,withomp,2,default,5,4.094122624999727,-0.018998874999851978,[1107687780 1107687247]
930,5000,500,withomp,3,default,1,6.558555000000069,0.03866687499976251,[ 210877271 1794345249  210152507]
931,5000,500,withomp,3,default,2,6.608103958999891,-0.010882084000058967,[ 210877271 1794345249  210152507]
932,5000,500,withomp,3,default,3,6.587754249999762,0.009467625000070257,[ 210877271 1794345249  210152507]
933,5000,500,withomp,3,default,4,6.612968999999794,-0.01574712499996167,[ 210877271 1794345249  210152507]
934,5000,500,withomp,3,default,5,6.609568416000002,-0.012346541000169964,[ 210877271 1794345249  210152507]
935,5000,500,withomp,4,default,1,3.9401766250002765,0.001593666999724519,[  41261393 1066426387 1066425818   41261429]
936,5000,500,withomp,4,default,2,3.8956341670000256,0.046136124999975436,[  41261393 1066426387 1066425818   41261429]
937,5000,500,withomp,4,default,3,3.8909547079997537,0.05081558400024733,[  41261393 1066426387 1066425818   41261429]
938,5000,500,withomp,4,default,4,3.9108917500002462,0.030878541999754816,[  41261393 1066426387 1066425818   41261429]
939,5000,500,withomp,4,default,5,3.9068750000001273,0.034895291999873734,[  41261393 1066426387 1066425818   41261429]
940,5000,500,withomp,5,default,1,4.50585404200001,0.04798075000007884,[  12951393  474351081 1240770578  474350582   12951393]
941,5000,500,withomp,5,default,2,4.5443022080003175,0.009532583999771305,[  12951393  474351081 1240770578  474350582   12951393]
942,5000,500,withomp,5,default,3,4.519407832999605,0.0344269590004842,[  12951393  474351081 1240770578  474350582   12951393]
943,5000,500,withomp,5,default,4,4.493732625000121,0.060102166999968176,[  12951393  474351081 1240770578  474350582   12951393]
944,5000,500,withomp,5,default,5,4.5115916669997205,0.04224312500036831,[  12951393  474351081 1240770578  474350582   12951393]
945,5000,500,withomp,6,default,1,3.2795313750002606,0.0084908329999962,[  9788813 201813258 897534088 896086361 200381232   9771275]
946,5000,500,withomp,6,default,2,3.302205290999609,-0.014183082999352337,[  9788813 201813258 897534088 896086361 200381232   9771275]
947,5000,500,withomp,6,default,3,3.3366269170001033,-0.04860470899984648,[  9788813 201813258 897534088 896086361 200381232   9771275]
948,5000,500,withomp,6,default,4,3.3111358339997423,-0.02311362599948552,[  9788813 201813258 897534088 896086361 200381232   9771275]
949,5000,500,withomp,6,default,5,3.325252666000324,-0.0372304580000673,[  9788813 201813258 897534088 896086361 200381232   9771275]
950,5000,500,withomp,7,default,1,3.4746567920001326,-0.00045250100038174423,[  7696167  63699718 566243152 942493319 564379940  63182123   7680608]
951,5000,500,withomp,7,default,2,3.510674624999865,-0.036470334000114235,[  7696167  63699718 566243152 942493319 564379940  63182123   7680608]
952,5000,500,withomp,7,default,3,3.475852084000053,-0.0016477930003020447,[  7696167  63699718 566243152 942493319 564379940  63182123   7680608]
953,5000,500,withomp,7,default,4,3.5111036250000325,-0.03689933400028167,[  7696167  63699718 566243152 942493319 564379940  63182123   7680608]
954,5000,500,withomp,7,default,5,3.51614145800022,-0.041937167000469344,[  7696167  63699718 566243152 942493319 564379940  63182123   7680608]
955,5000,500,withomp,8,default,1,2.741815416999998,0.015607958000146027,"[  6394451  34866942 332895307 733531080 733530986 332894832  34866978
   6394451]"
956,5000,500,withomp,8,default,2,2.724567042000217,0.03285633299992696,"[  6394451  34866942 332895307 733531080 733530986 332894832  34866978
   6394451]"
957,5000,500,withomp,8,default,3,2.7531243329999597,0.004299042000184272,"[  6394451  34866942 332895307 733531080 733530986 332894832  34866978
   6394451]"
958,5000,500,withomp,8,default,4,2.713759165999818,0.04366420900032608,"[  6394451  34866942 332895307 733531080 733530986 332894832  34866978
   6394451]"
959,5000,500,withomp,8,default,5,2.745777624999846,0.011645750000297994,"[  6394451  34866942 332895307 733531080 733530986 332894832  34866978
   6394451]"
960,5000,500,withomp,1,1,1,8.029984374999913,-0.0018042090000562894,[2215375027]
961,5000,500,withomp,1,1,2,7.839293042000008,0.18888712399984797,[2215375027]
962,5000,500,withomp,1,1,3,7.867269915999714,0.1609102500001427,[2215375027]
963,5000,500,withomp,1,1,4,7.859867749999921,0.16831241599993518,[2215375027]
964,5000,500,withomp,1,1,5,7.894283290999738,0.1338968750001186,[2215375027]
965,5000,500,withomp,2,1,1,4.05124375000014,0.015640666999843233,[1107687271 1107687756]
966,5000,500,withomp,2,1,2,4.050202417000037,0.01668199999994613,[1107687271 1107687756]
967,5000,500,withomp,2,1,3,4.070864958000129,-0.0039805410001463315,[1107687271 1107687756]
968,5000,500,withomp,2,1,4,4.0520682500000476,0.014816166999935376,[1107687271 1107687756]
969,5000,500,withomp,2,1,5,4.074988750000102,-0.008104333000119368,[1107687271 1107687756]
970,5000,500,withomp,3,1,1,2.7662494590003917,0.014914290999513469,[738456743 738456682 738461602]
971,5000,500,withomp,3,1,2,2.7811586669999997,5.082999905425822e-06,[738456743 738456682 738461602]
972,5000,500,withomp,3,1,3,2.7731671249998726,0.007996625000032509,[738456743 738456682 738461602]
973,5000,500,withomp,3,1,4,2.7887494999999944,-0.00758575000008932,[738456743 738456682 738461602]
974,5000,500,withomp,3,1,5,2.7841633339999134,-0.0029995840000083263,[738456743 738456682 738461602]
975,5000,500,withomp,4,1,1,2.0958063749999383,0.008187625000118715,[553879696 553807892 553807575 553879864]
976,5000,500,withomp,4,1,2,2.0990464589999647,0.004947541000092315,[553879696 553807892 553807575 553879864]
977,5000,500,withomp,4,1,3,2.08948537499964,0.014508625000416941,[553879696 553807892 553807575 553879864]
978,5000,500,withomp,4,1,4,2.124642750000021,-0.02064874999996391,[553879696 553807892 553807575 553879864]
979,5000,500,withomp,4,1,5,2.085445875000005,0.018548125000052096,[553879696 553807892 553807575 553879864]
980,5000,500,withomp,5,1,1,1.7034199999998236,-0.00035875000003215973,[443064292 443063844 443118058 443064091 443064742]
981,5000,500,withomp,5,1,2,1.733907082999849,-0.03084583300005761,[443064292 443063844 443118058 443064091 443064742]
982,5000,500,withomp,5,1,3,1.7031992500001252,-0.00013800000033370452,[443064292 443063844 443118058 443064091 443064742]
983,5000,500,withomp,5,1,4,1.6861741249999795,0.01688712499981193,[443064292 443063844 443118058 443064091 443064742]
984,5000,500,withomp,5,1,5,1.7002472920003129,0.002813957999478589,[443064292 443063844 443118058 443064091 443064742]
985,5000,500,withomp,6,1,1,1.4105003330000727,0.04504341700021541,[369213421 369213677 369230845 369243322 369243005 369230757]
986,5000,500,withomp,6,1,2,1.4477598329999637,0.007783917000324436,[369213421 369213677 369230845 369243322 369243005 369230757]
987,5000,500,withomp,6,1,3,1.4354004169999826,0.020143333000305574,[369213421 369213677 369230845 369243322 369243005 369230757]
988,5000,500,withomp,6,1,4,1.4029375000000073,0.05260625000028085,[369213421 369213677 369230845 369243322 369243005 369230757]
989,5000,500,withomp,6,1,5,1.411475999999766,0.04406775000052221,[369213421 369213677 369230845 369243322 369243005 369230757]
990,5000,500,withomp,7,1,1,1.2796179579995623,-0.04565958299963313,[316472865 316472739 316487013 316472386 316511198 316472232 316486594]
991,5000,500,withomp,7,1,2,1.2320028330000241,0.0019555419999051082,[316472865 316472739 316487013 316472386 316511198 316472232 316486594]
992,5000,500,withomp,7,1,3,1.2601989169997978,-0.026240541999868583,[316472865 316472739 316487013 316472386 316511198 316472232 316486594]
993,5000,500,withomp,7,1,4,1.2395708330000161,-0.005612458000086917,[316472865 316472739 316487013 316472386 316511198 316472232 316486594]
994,5000,500,withomp,7,1,5,1.2257075420002366,0.008250832999692648,[316472865 316472739 316487013 316472386 316511198 316472232 316486594]
995,5000,500,withomp,8,1,1,1.1026037909996376,-0.016280832999655104,"[276928698 276901200 276906584 276950987 276950998 276906692 276900991
 276928877]"
996,5000,500,withomp,8,1,2,1.088069667000127,-0.0017467090001446195,"[276928698 276901200 276906584 276950987 276950998 276906692 276900991
 276928877]"
997,5000,500,withomp,8,1,3,1.0937025419998463,-0.007379583999863826,"[276928698 276901200 276906584 276950987 276950998 276906692 276900991
 276928877]"
998,5000,500,withomp,8,1,4,1.1084769170001891,-0.02215395900020667,"[276928698 276901200 276906584 276950987 276950998 276906692 276900991
 276928877]"
999,5000,500,withomp,8,1,5,1.119946957999673,-0.03362399999969057,"[276928698 276901200 276906584 276950987 276950998 276906692 276900991
 276928877]"
1000,5000,1000,withomp,1,default,1,15.572074582999903,0.12716091699985554,[4314392317]
1001,5000,1000,withomp,1,default,2,15.442198208999798,0.25703729099996053,[4314392317]
1002,5000,1000,withomp,1,default,3,15.45017666700005,0.2490588329997081,[4314392317]
1003,5000,1000,withomp,1,default,4,15.414836250000008,0.2843992499997512,[4314392317]
1004,5000,1000,withomp,1,default,5,15.274524041999939,0.4247114579998197,[4314392317]
1005,5000,1000,withomp,2,default,1,7.90116716700004,0.013508125000043947,[2157197013 2157195304]
1006,5000,1000,withomp,2,default,2,7.93292058399993,-0.018245291999846813,[2157197013 2157195304]
1007,5000,1000,withomp,2,default,3,7.89930483299986,0.015370459000223491,[2157197013 2157195304]
1008,5000,1000,withomp,2,default,4,7.857683542000359,0.05699174999972456,[2157197013 2157195304]
1009,5000,1000,withomp,2,default,5,7.863260999999966,0.05141429200011771,[2157197013 2157195304]
1010,5000,1000,withomp,3,default,1,12.424656041999697,0.14596875000052023,[ 387420722 3540977735  385993860]
1011,5000,1000,withomp,3,default,2,12.537627749999956,0.03299704200026099,[ 387420722 3540977735  385993860]
1012,5000,1000,withomp,3,default,3,12.482804708000003,0.08782008400021368,[ 387420722 3540977735  385993860]
1013,5000,1000,withomp,3,default,4,12.51306437500034,0.05756041699987691,[ 387420722 3540977735  385993860]
1014,5000,1000,withomp,3,default,5,12.467396707999796,0.1032280840004205,[ 387420722 3540977735  385993860]
1015,5000,1000,withomp,4,default,1,7.598264124999787,-0.0024064999997790437,[  63398633 2093798380 2093796623   63398681]
1016,5000,1000,withomp,4,default,2,7.621736040999622,-0.025878415999613935,[  63398633 2093798380 2093796623   63398681]
1017,5000,1000,withomp,4,default,3,7.609952374999921,-0.014094749999912892,[  63398633 2093798380 2093796623   63398681]
1018,5000,1000,withomp,4,default,4,7.630907332999868,-0.0350497079998604,[  63398633 2093798380 2093796623   63398681]
1019,5000,1000,withomp,4,default,5,7.5899002920000385,0.005957332999969367,[  63398633 2093798380 2093796623   63398681]
1020,5000,1000,withomp,5,default,1,8.767404999999599,0.20806333300060942,[  13146618  917581373 2452938251  917579457   13146618]
1021,5000,1000,withomp,5,default,2,8.775376417000189,0.2000919160000194,[  13146618  917581373 2452938251  917579457   13146618]
1022,5000,1000,withomp,5,default,3,8.797565167000357,0.1779031659998509,[  13146618  917581373 2452938251  917579457   13146618]
1023,5000,1000,withomp,5,default,4,8.740556665999975,0.23491166700023314,[  13146618  917581373 2452938251  917579457   13146618]
1024,5000,1000,withomp,5,default,5,8.830378957999528,0.14508937500067987,[  13146618  917581373 2452938251  917579457   13146618]
1025,5000,1000,withomp,6,default,1,6.467491249999512,0.014793917001043155,[   9935833  378910288 1771218859 1768333477  376075565    9918295]
1026,5000,1000,withomp,6,default,2,6.521132707999641,-0.03884754099908605,[   9935833  378910288 1771218859 1768333477  376075565    9918295]
1027,5000,1000,withomp,6,default,3,6.508782083000369,-0.02649691599981452,[   9935833  378910288 1771218859 1768333477  376075565    9918295]
1028,5000,1000,withomp,6,default,4,6.466774041999997,0.015511125000557513,[   9935833  378910288 1771218859 1768333477  376075565    9918295]
1029,5000,1000,withomp,6,default,5,6.499675458000638,-0.01739029100008338,[   9935833  378910288 1771218859 1768333477  376075565    9918295]
1030,5000,1000,withomp,7,default,1,6.845148833000167,-0.013277499000651005,"[   7697781  109545949 1108675087 1867290596 1104878266  108622916
    7681722]"
1031,5000,1000,withomp,7,default,2,6.8830037079997055,-0.051132374000189884,"[   7697781  109545949 1108675087 1867290596 1104878266  108622916
    7681722]"
1032,5000,1000,withomp,7,default,3,6.830767665999701,0.0011036679998142063,"[   7697781  109545949 1108675087 1867290596 1104878266  108622916
    7681722]"
1033,5000,1000,withomp,7,default,4,6.81765308300055,0.014218250998965232,"[   7697781  109545949 1108675087 1867290596 1104878266  108622916
    7681722]"
1034,5000,1000,withomp,7,default,5,6.854664833999777,-0.0227935000002617,"[   7697781  109545949 1108675087 1867290596 1104878266  108622916
    7681722]"
1035,5000,1000,withomp,8,default,1,5.400307541999609,0.003143625001030159,"[   6394451   57004182  644837718 1448960662 1448960833  644835790
   57004230    6394451]"
1036,5000,1000,withomp,8,default,2,5.386900749999768,0.016550417000871676,"[   6394451   57004182  644837718 1448960662 1448960833  644835790
   57004230    6394451]"
1037,5000,1000,withomp,8,default,3,5.3560079169992605,0.047443250001379056,"[   6394451   57004182  644837718 1448960662 1448960833  644835790
   57004230    6394451]"
